,Page Num,Experience,job_title,company_name,location,skills
1440,430,mid_level,Bioinformatics Data Scientist,University of Idaho,"Moscow, ID 83844","R, C/C++, Python"
1441,440,mid_level,Environmental Scientist – Data Analyst,Louis Berger,"Elmsford, NY","R, MATLAB, Arc Gis, MS Access"
1442,440,mid_level,"Data Analysis, Modeling, and Simulation",MIT Lincoln Laboratory,Massachusetts,"MATLAB, Signal Processing"
1443,440,mid_level,Data Strategy Analyst,"Neustar, Inc.","New York, NY 10012 (Little Italy area)","R, SPSS, Visual Basic, Sas, Tableau, Python"
1444,440,mid_level,Data Scientist,FPC of Rehoboth,"Fayetteville, AR","BI, Data Mining, SPSS, Machine Learning, R, Sas, Data Science"
1445,440,mid_level,Bioinformatics Data Scientist,University of Idaho,"Moscow, ID 83844","R, C/C++, Python"
1446,440,mid_level,Statistician,Cruise,"San Francisco, CA","Machine Learning, R, Python"
1447,440,mid_level,Data Scientist - Entry/Mid-Level,National Security Agency,"Fort Meade, MD","Machine Learning, Big Data, CSS, AI, Data Mining, Data Science"
1448,440,mid_level,Big Data Scientist,RoyalTech International,"Atlanta, GA","Data Mining, SQL Server, Machine Learning, Experimental Design, R, PostgresSQL, Python"
1449,440,mid_level,Data Scientist-Time Series,Spyglass Partners,"Boston, MA","Agile, Machine Learning, Hadoop, R, Big Data, Spark, Python, JIRA"
1450,440,mid_level,Quantitative Trading Analyst,Wolverine Trading,"New York, NY","Data Mining, Visual Basic, R, .Net"
1451,450,mid_level,Data Scientist (Product),Spotify,"Boston, MA","SPSS, Hadoop, Scala, R, Java, Python"
1452,450,mid_level,Data Scientist,CACI,"Charlottesville, VA 22909 (North East area)","Agile, JavaScript, Hadoop, Scala, Java, Spark, Python, Data Science, Elasticsearch"
1453,450,mid_level,"Data Scientist, Population and Survey Sciences",Facebook,"Menlo Park, CA","Perl, R, PHP, Data Mining, Sas, Data Warehouse, Python"
1454,450,mid_level,Time Series Data Scientist,DataRobot,"Boston, MA 02109 (Central area)","Agile, Machine Learning, R, Big Data, JIRA, Hadoop, Spark, Data Science, Python"
1455,450,mid_level,"Data Scientist, DataRobot Labs",DataRobot,"Boston, MA 02109 (Central area)","Machine Learning, Git, R, Data Science, Python"
1456,450,mid_level,"Specialist, Data Science",Prudential,"Newark, NJ","Machine Learning, R, C/C++, MATLAB, SPSS, Scala, Sas, .Net, Java, Data Science, Python"
1457,450,mid_level,Deep Learning Data Scientist,TekVizor,"Boston, MA","TensorFlow, Natural Language Processing, AI, Machine Learning, Image Processing, Data Science"
1458,450,mid_level,Data Scientist NLP/NLG at Up.IQ,Hackers/Founders,"San Jose, CA","TensorFlow, AI, Machine Learning, Hadoop, R, C/C++, Big Data, Natural Language Processing, Spark, Data Science, Python, AWS"
1459,450,mid_level,Data Scientist - Engineer Staff,Goodyear,"Akron, OH","Machine Learning, R, Big Data, MATLAB, Weka, HBase, Data Science, Python"
1460,450,mid_level,Algorithm Engineer/Data Scientist,Motiv,"San Francisco, CA","Embedded Software, Machine Learning, MATLAB, Data Science, Signal Processing, Python"
1461,460,mid_level,Data Science Manager - Uber Everything (NYC),Uber,"New York, NY 10001 (Chelsea area)","Machine Learning, R, Data Science, Python"
1462,460,mid_level,Principal Data Scientist,Capital One,"New York, NY","Machine Learning, R, Big Data, Hadoop, Scala, Tableau, Spark, Python, AWS"
1463,460,mid_level,Statistical Modeler - R,Risk Solutions,"Minneapolis, MN","Machine Learning, R, C/C++"
1464,460,mid_level,Statistical Modeler,Servicing Operations,"Virginia Beach, VA","SQL Server, Machine Learning, R, Data Mining, SPSS, Hadoop, Sas, Oracle, Teradata, DB2"
1465,460,mid_level,Quantitative Risk Analyst,AXA,"Jersey City, NJ","Visual Basic, MS Access"
1466,460,mid_level,Data Mining Scientist,Apple,"Austin, TX","BI, Data Mining, Machine Learning, C/C++, Java, Data Warehouse, Data Science, Python"
1467,460,mid_level,Siri Realtime Data Scientist,Apple,"Santa Clara Valley, CA","Machine Learning, Go, Big Data, Data Mining, Hadoop, Java, Data Science, Python"
1468,460,mid_level,Data Scientist - Engineer II,Seagate,"Fremont, CA","TensorFlow, Machine Learning, Hadoop, R, MySQL, PostgresSQL, Data Science, Python"
1469,460,mid_level,Senior Data Scientist,frog,"New York, NY","TensorFlow, Machine Learning, R, MATLAB, AI, Scala, MongoDB, Python"
1470,460,mid_level,Quantitative Data Analyst,Gemini Solutions,"Orange, CA","Machine Learning, R, C/C++, Big Data, Hadoop, Sas, Spark, Python, Financial Modeling"
1471,470,mid_level,Data Scientist - Consumer Financial Wellness,Acorns,"Irvine, CA","Machine Learning, R, Natural Language Processing, Data Mining, Hadoop, Android, Scala, Spark, Python"
1472,470,mid_level,"Data Science Consultant, Cognitive Computing - IBM Consulting",IBM,"Columbus, OH 43228 (Westland area)","SPSS, Machine Learning, R, Sas, Data Science, Python"
1473,470,mid_level,Data Scientist - Technology Development,Direct Energy,"Seattle, WA","Hive, Agile, Machine Learning, Experimental Design, R, C/C++, Big Data, Data Mining, Hadoop, Java, Python"
1474,470,mid_level,"Data Scientist, Infrastructure",Facebook,"Menlo Park, CA","R, PHP, Data Mining, Hadoop, Python"
1475,470,mid_level,"Data Scientist, Feature Engineering",AdRoll,"San Francisco, CA 94103 (South Of Market area)","R, Tableau, Java, Python, Data Science"
1476,470,mid_level,Big Data Scientist - AWS and Spark,Linux Academy,"Keller, TX","Agile, R, Big Data, BI, Java, Spark, Python, Data Science, AWS"
1477,470,mid_level,"Specialist, Data Science",Prudential,"Newark, NJ","Machine Learning, R, C/C++, MATLAB, SPSS, Scala, Sas, .Net, Java, Data Science, Python"
1478,470,mid_level,AI/Machine Learning -Statistician/Data Scientist,"Onyx Government Services, LLC","Vienna, VA","Machine Learning, R, Natural Language Processing, PL/SQL, AI, Data Mining, Hadoop, Oracle, Data Warehouse, Python"
1479,470,mid_level,Data Scientist,"Spectral MD, Inc.","Dallas, TX","TensorFlow, Machine Learning, C/C++, MATLAB, Image Processing, Git, Shell Script, Data Science, Python"
1480,470,mid_level,Data Scientist,L.A. Care Health Plan,"Los Angeles, CA 90017","Machine Learning, R, Sas, Tableau, Spark, Data Science, Python"
1481,480,mid_level,Data Scientist - Technology Development,Direct Energy,"Seattle, WA","Hive, Agile, Machine Learning, Experimental Design, R, C/C++, Big Data, Data Mining, Hadoop, Java, Python"
1482,480,mid_level,Multi-Asset Quantitative Analyst,Voya Financial,"New York, NY","Visual Basic, R"
1483,480,mid_level,"Data Scientist, Infrastructure",Facebook,"Menlo Park, CA","R, PHP, Data Mining, Hadoop, Python"
1484,480,mid_level,Student Programs and External Partnerships Program Manager,New York City Department of Education .,"New York, NY",No Experience Listed
1485,480,mid_level,Senior Data Scientist Quantitative Analyst,"Frank N. Magid Associates, Inc.","New York, NY","Machine Learning, R, Git"
1486,480,mid_level,Big Data Scientist - AWS and Spark,Linux Academy,"Keller, TX","Agile, R, Big Data, BI, Java, Spark, Python, Data Science, AWS"
1487,480,mid_level,"Data Scientist, Feature Engineering",AdRoll,"San Francisco, CA 94103 (South Of Market area)","R, Tableau, Java, Python, Data Science"
1488,480,mid_level,AI/Machine Learning -Statistician/Data Scientist,"Onyx Government Services, LLC","Vienna, VA","Machine Learning, R, Natural Language Processing, PL/SQL, AI, Data Mining, Hadoop, Oracle, Data Warehouse, Python"
1489,480,mid_level,Data Scientist,"Spectral MD, Inc.","Dallas, TX","TensorFlow, Machine Learning, C/C++, MATLAB, Image Processing, Git, Shell Script, Data Science, Python"
1490,480,mid_level,Data Scientist,L.A. Care Health Plan,"Los Angeles, CA 90017","Machine Learning, R, Sas, Tableau, Spark, Data Science, Python"
1491,490,mid_level,Principal Data Scientist,Capital One,"New York, NY","Machine Learning, R, Big Data, Hadoop, Scala, Tableau, Spark, Python, AWS"
1492,490,mid_level,Machine Learning Expert,JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)","TensorFlow, Machine Learning, Java, .Net, Big Data, Python"
1493,490,mid_level,ISR Cognitive Data Scientist,IBM,"Arlington, VA 22203 (Bluemont area)","Machine Learning, Go, Natural Language Processing, MySQL, PHP, JavaScript, Visual Basic, Image Processing, Oracle, Tableau, Data Warehouse, Data Science, Python, AWS"
1494,490,mid_level,Senior Data Scientist,frog,"New York, NY","TensorFlow, Machine Learning, R, MATLAB, AI, Scala, MongoDB, Python"
1495,490,mid_level,Data Scientist,Concordis,"Seattle, WA 98109 (Westlake area)","TensorFlow, Machine Learning, R, Natural Language Processing, AI, Data Mining, Java, Spark, Python"
1496,490,mid_level,Machine Learning Engineer,NxT Level,"San Francisco, CA","BI, Machine Learning, Go, Ansible, Big Data, Data Warehouse, Docker, Data Science, Python, AWS"
1497,490,mid_level,Multi-Asset Quantitative Analyst,Voya Financial,"New York, NY","Visual Basic, R"
1498,490,mid_level,Student Programs and External Partnerships Program Manager,New York City Department of Education .,"New York, NY",No Experience Listed
1499,490,mid_level,Data Scientist,Senior Whole Health LLC,"Cambridge, MA 02141 (East Cambridge area)","Machine Learning, R, Big Data, Natural Language Processing, Sas, Shell Script, Data Science, Python"
1500,490,mid_level,Senior Data Scientist Quantitative Analyst,"Frank N. Magid Associates, Inc.","New York, NY","Machine Learning, R, Git"
1501,500,mid_level,Data Scientist – Sponsored Products – Automatic Ad Targeting,Amazon Corporate LLC,"Seattle, WA","Hive, R, Perl, Sas, Big Data, Python, AWS"
1502,500,mid_level,"Cloud Machine Learning Engineer, Google Professional Services",Google,"New York, NY 10011 (Chelsea area)","TensorFlow, Hive, Machine Learning, Google Cloud Platform, R, Hadoop, Scala, Spark, Data Warehouse, Python"
1503,500,mid_level,Data Scientist - Engineering Client Support - 59225 - Full time role,SOHO Square Solutions,New York State,"JavaScript, Machine Learning, Hadoop, R, Splunk, S3, Spark, Docker, Shell Script, Python"
1504,500,mid_level,Data Scientist,Grindr,"Los Angeles, CA 90046","Agile, Machine Learning, R, Natural Language Processing, PostgresSQL, JIRA, Kafka, Image Processing, Spark, Shell Script, Python"
1505,500,mid_level,"Machine Learning Researcher, Platform Architecture",Apple,"Seattle, WA","AI, Machine Learning, Image Processing, Natural Language Processing, Data Science"
1506,500,mid_level,Data Scientist,Nielsen,"Chicago, IL 60647 (Logan Square area)","Experimental Design, Machine Learning, R, SPSS, Sas, Python, Data Science"
1507,500,mid_level,Data Scientist,ManTech International Corporation,"Alexandria, VA","Agile, Hive, Machine Learning, R, Natural Language Processing, MATLAB, Data Mining, Hadoop, Scala, HBase, Java, Python"
1508,500,mid_level,Data Scientist,Smule,"San Francisco, CA 94107 (South Of Market area)","Hive, Machine Learning, Hadoop, R, Scala, Big Data, Spark, Python, Signal Processing"
1509,500,mid_level,Machine Learning Engineer - Full Time role,SOHO Square Solutions,"New York, NY","Machine Learning, Hadoop, Java, Big Data, Natural Language Processing, Spark, Python"
1510,500,mid_level,Data Scientist I- Payment Products,"Amazon Fulfillment Services, Inc.","Seattle, WA","Machine Learning, R, BI, Data Mining, Sas, Tableau, Data Science, Python"
1511,510,mid_level,Data Scientist – Sponsored Products – Automatic Ad Targeting,Amazon Corporate LLC,"Seattle, WA","Hive, R, Perl, Sas, Big Data, Python, AWS"
1512,510,mid_level,Data Scientist - Engineering Client Support - 59225 - Full time role,SOHO Square Solutions,New York State,"JavaScript, Machine Learning, Hadoop, R, Splunk, S3, Spark, Docker, Shell Script, Python"
1513,510,mid_level,"Machine Learning Researcher, Platform Architecture",Apple,"Seattle, WA","AI, Machine Learning, Image Processing, Natural Language Processing, Data Science"
1514,510,mid_level,Data Engineer,Dailymotion,"New York, NY","Go, Scala, Kafka, Java, Cassandra, Spark, AWS"
1515,510,mid_level,Data Engineer,Celmatix,"New York, NY 10005 (Financial District area)","Akka, Agile, Go, Perl, R, C/C++, JIRA, Kafka, Scala, Java, Spark, Git, Shell Script, Python, Data Science"
1516,510,mid_level,Data Engineer,Match,"New York, NY","Machine Learning, Data Warehouse, Python"
1517,510,mid_level,Data Scientist I- Payment Products,"Amazon Fulfillment Services, Inc.","Seattle, WA","Machine Learning, R, BI, Data Mining, Sas, Tableau, Data Science, Python"
1518,510,mid_level,Associate Data Scientist,Symantec,"San Diego, CA","Hive, MySQL, Hadoop, Scala, Tableau, Java, Python"
1519,510,mid_level,Associate Data Scientist,Darden,"Orlando, FL","Machine Learning, R, Data Mining, SPSS, Sas, Python"
1520,510,mid_level,Lead Data Scientist,Bold Metrics,"San Francisco Bay Area, CA","Machine Learning, Natural Language Processing, AI, Image Processing, Data Science, Python"
1521,520,mid_level,Machine Learning Engineer,Apple,"Santa Clara Valley, CA","TensorFlow, Hive, Machine Learning, R, Data Mining, Hadoop, Cassandra, Spark, Python, Data Science"
1522,520,mid_level,Data Scientist - Fitness & Health,Apple,"Santa Clara Valley, CA","Machine Learning, Hadoop, C/C++, Big Data, MATLAB, Data Science, Signal Processing"
1523,520,mid_level,Marketing Data Scientist – Intelligent Customer Interactions,Ford Motor Company,"Dearborn, MI","R, Big Data, Financial Analysis, MATLAB, Sas, Teradata, Data Warehouse, Data Science, Python"
1524,520,mid_level,Associate Data Scientist I/II,"BioFire Diagnostics, LLC.","Salt Lake City, UT","Machine Learning, R, .Net, Java, MATLAB, Data Science, Python"
1525,520,mid_level,Scientist - Modeling and Meta-Analysis,Pharmerit International,"Bethesda, MD","R, C/C++, Visual Basic, Java"
1526,520,mid_level,Associate - Machine Learning,McKinsey & Company,"New York, NY 10022 (Midtown area)","Hive, Machine Learning, R, Perl, Natural Language Processing, MATLAB, Visual Basic, Sas, Tableau, Spark, TensorFlow, C/C++, PHP, Data Mining, SPSS, Hadoop, Weka, Java, Python"
1527,520,mid_level,Machine Learning Scientist,Microsoft,"Redmond, WA 98052","Hive, Machine Learning, Hadoop, Natural Language Processing, Spark, MATLAB, Python"
1528,520,mid_level,Data Scientist consultant,Kemper Corporation,"Chicago, IL","Machine Learning, R, Sas, C/C++, Java, Data Science, Python"
1529,520,mid_level,Data Scientist,Okaya infocom,"New York, NY","JavaScript, .Net, Spark, Machine Learning, Hadoop, R, Python, Data Science"
1530,520,mid_level,"Data Scientist, Global Insights",Blizzard Entertainment,"Irvine, CA","Hive, Machine Learning, Experimental Design, R, C/C++, Big Data, Natural Language Processing, MATLAB, Data Mining, Hadoop, Tableau, Java, Spark, Python"
1531,530,mid_level,Data Scientist,Smule,"San Francisco, CA 94107 (South Of Market area)","Hive, Machine Learning, Hadoop, R, Scala, Big Data, Spark, Python, Signal Processing"
1532,530,mid_level,Machine Learning Data Scientist,Crisis Text Line,"New York, NY","TensorFlow, Machine Learning, Natural Language Processing, MySQL, PostgresSQL, Python, Data Science, AWS"
1533,530,mid_level,Machine Learning Engineer,Apple,"Santa Clara Valley, CA","TensorFlow, Hive, Machine Learning, R, Data Mining, Hadoop, Cassandra, Spark, Python, Data Science"
1534,530,mid_level,Data Scientist - Fitness & Health,Apple,"Santa Clara Valley, CA","Machine Learning, Hadoop, C/C++, Big Data, MATLAB, Data Science, Signal Processing"
1535,530,mid_level,Product Data Scientist,Scribd,"San Francisco, CA 94107 (South Of Market area)","R, Data Science, Python"
1536,530,mid_level,Marketing Data Scientist – Intelligent Customer Interactions,Ford Motor Company,"Dearborn, MI","R, Big Data, Financial Analysis, MATLAB, Sas, Teradata, Data Warehouse, Data Science, Python"
1537,530,mid_level,Associate Data Scientist I/II,"BioFire Diagnostics, LLC.","Salt Lake City, UT","Machine Learning, R, .Net, Java, MATLAB, Data Science, Python"
1538,530,mid_level,Scientist - Modeling and Meta-Analysis,Pharmerit International,"Bethesda, MD","R, C/C++, Visual Basic, Java"
1539,530,mid_level,Machine Learning Scientist,Microsoft,"Redmond, WA 98052","Hive, Machine Learning, Hadoop, Natural Language Processing, Spark, MATLAB, Python"
1540,530,mid_level,Data Scientist consultant,Kemper Corporation,"Chicago, IL","Machine Learning, R, Sas, C/C++, Java, Data Science, Python"
1541,540,mid_level,Gas Measurement Data Scientist,TransCanada,"Charleston, WV","SQL Server, Tableau, Data Science"
1542,540,mid_level,Genomics Data Scientist,Brown University,"Providence, RI","Agile, Machine Learning, R, C/C++, Java, Git, Docker, Shell Script, Data Science, Python, Fortran"
1543,540,mid_level,Data Scientist IV,"Sears Logistics Services, LLC.","Hoffman Estates, IL 60179","Machine Learning, R, Big Data, Data Mining, Hadoop, Spark, Data Science, Python"
1544,540,mid_level,Data Scientist - CosmiQ Works,In-Q-Tel,"Arlington, VA 22201 (Lyon Village area)","TensorFlow, Machine Learning, R, C/C++, Image Processing, Java, Python"
1545,540,mid_level,Data Scientist - Personalization,NIKE INC,Oregon,"Hive, Machine Learning, Hadoop, C/C++, Java, Spark, Data Warehouse, Python"
1546,540,mid_level,Data Scientist (Chicago),Sears Holdings Management Corporation,"Hoffman Estates, IL 60179","TensorFlow, Hive, Machine Learning, R, Google Cloud Platform, Big Data, MATLAB, Data Mining, Hadoop, Scala, Service Oriented Architecture, Teradata, Spark, Git, Python"
1547,540,mid_level,Data Scientist 3,Oracle,"Redwood City, CA","Big Data, Oracle"
1548,540,mid_level,"Data Scientist - Coppell, TX",Caliber Home Loans,United States,"Machine Learning, R, Tableau, T/SQL, Data Science, Python"
1549,540,mid_level,Consumer Banking Data Scientist,SunTrust,"Atlanta, GA","R, Data Mining, Sas"
1550,540,mid_level,Data Scientist - Cyber,Coverent,"McLean, VA","SPSS, R, Perl, Sas, Python"
1551,550,mid_level,Mass Spectrometry Data Scientist,Genedata,"San Francisco, CA 94105 (Financial District area)",No Experience Listed
1552,550,mid_level,"Data Scientist 3, Fraud",WEX Inc.,"South Portland, ME","Hive, Machine Learning, R, Big Data, JavaScript, Sas, Tableau, Data Mining, Hadoop, Data Science, Python"
1553,550,mid_level,Data Scientist - Energy Procurement (EMS4),Edison International,"Rosemead, CA","Agile, Machine Learning, R, Big Data, Data Mining, Hadoop, SAP, Sas, Spark"
1554,550,mid_level,Data Scientist - Energy Procurement,Southern California Edison,"Rosemead, CA","Agile, Machine Learning, R, Big Data, Data Mining, Hadoop, SAP, Sas, Spark"
1555,550,mid_level,Semiconductor Patterning Data Scientist,ASML,"San Jose, CA 95131 (North Valley area)","Machine Learning, R, Node.js, MATLAB, Python"
1556,550,mid_level,Data Scientist 5,Salient CRGT,"Rockville, MD",Agile
1557,550,mid_level,Data Scientist 5,CRGT Inc.,"Rockville, MD",Agile
1558,550,mid_level,Staff Data Scientist,Walmart eCommerce,"Sunnyvale, CA","Hive, Machine Learning, R, Perl, Big Data, Data Mining, Ruby, Hadoop, Scala, Spark, Data Science, Python"
1559,550,mid_level,Statistician / Data Scientist,General Dynamics Information Technology,"Springfield, VA",No Experience Listed
1560,550,mid_level,Data Scientist supporting Immune-Oncology efforts!,Regeneron,"Tarrytown, NY","Machine Learning, R, Perl, MATLAB, Python"
1561,560,mid_level,"Data Scientist, CDHI",University of California San Francisco,"San Francisco, CA","TensorFlow, Machine Learning, R, Natural Language Processing, MATLAB, Image Processing, Shell Script, Python, Data Science"
1562,560,mid_level,Data Scientist IV - (B4),Applied Materials Inc.,"Santa Clara, CA","Machine Learning, R, Sas, Data Warehouse, Python"
1563,560,mid_level,Cyber Data Scientist - PETTT ONSITE,Engility Corporation,"Vicksburg, MS 39180","TensorFlow, Hive, Agile, Machine Learning, R, C/C++, Big Data, MATLAB, JavaScript, Data Mining, Ruby, Kafka, Java, Spark, Shell Script, Python, Data Science"
1564,560,mid_level,Data Scientist 3,Lam Research,"Fremont, CA 94538 (Irvington area)","Machine Learning, MATLAB, Python"
1565,560,mid_level,RQN045- Data Scientist,Virginia Tech Applied Research Corporation,"Arlington, VA 22203 (Bluemont area)","Machine Learning, R, Big Data, Natural Language Processing, Data Science, Python"
1566,560,mid_level,PQSCA Data Scientist,Alcon Labs,"Fort Worth, TX",No Experience Listed
1567,560,mid_level,Services Data Scientist,Agilent,"Wilmington, DE","Machine Learning, R, Hadoop, SAP, Oracle, Data Science, Python, Enterprise Software"
1568,560,mid_level,Data Scientist/Statistician,Parsons Corporation,"Springfield, VA","SAP, R, C/C++, MATLAB, Python"
1569,560,mid_level,Big Data Scientist,Information Innovators Inc.,"Alexandria, VA","Hive, SQL Server, Machine Learning, R, Big Data, Natural Language Processing, MySQL, Design Patterns, Kafka, Oracle, Sas, Java, Solr, MongoDB, Spark, Data Warehouse, Data Science, Python"
1570,560,mid_level,Data Scientist IV,Vencore,"Reston, VA","Hadoop, Big Data, Spark"
1571,570,mid_level,"Data Scientist (Cleveland, OH)",Dealer Tire,"Cleveland, OH","Experimental Design, Machine Learning, R, Natural Language Processing, AWS, Agile, Data Science, Python"
1572,570,mid_level,Data Scientist - Social VR,Facebook,"Menlo Park, CA","Hive, Perl, MySQL, PHP, Hadoop, Oracle, Data Warehouse, Python"
1573,570,mid_level,Data Scientist (Systems Engineer),PVM,"Washington, DC","C/C++, MySQL, PostgresSQL, Data Mining, Hadoop, Kafka, Oracle, Tableau, Java, Cassandra, MongoDB, Data Science, Python"
1574,570,mid_level,Clinical Research Data Manager / Analyst,University of Michigan,"Ann Arbor, MI",No Experience Listed
1575,570,mid_level,Data Science Manager – Premium Analytics,Spotify,"New York, NY 10011 (Chelsea area)","R, Tableau, Data Science, Python"
1576,570,mid_level,Data Scientist,Booz Allen Hamilton,"Fort Meade, MD","Machine Learning, R, CSS, JavaScript, Data Mining, Python"
1577,570,mid_level,Combine Automation Data Scientist,John Deere,"East Moline, IL 61244","R, MATLAB, Hadoop, Data Warehouse, Data Science, Python"
1578,570,mid_level,Jr. Data Scientist Job,SAIC,"Aberdeen, MD","Hadoop, Big Data"
1579,570,mid_level,Data Scientist II,Commerce Bank,"Kansas City, KS","BI, Data Mining, Machine Learning, Experimental Design, Sas"
1580,570,mid_level,Data Scientist II,Jabil Circuit,"Saint Petersburg, FL 33716","Machine Learning, R, Azure, Big Data, MATLAB, BI, Data Mining, SPSS, Sas, Data Science, Python"
1581,580,mid_level,Data Scientist II,Fresenius Medical Care,"Austin, TX","Machine Learning, R, Big Data, Hadoop, Sas, Java, Data Science, Python"
1582,580,mid_level,Data Scientist - Communications,HomeAway,"Austin, TX","Hive, Machine Learning, Natural Language Processing, Spark, Data Science, Python"
1583,580,mid_level,Data Analyst,NYU Langone Hospitals,"New York, NY",Financial Planning
1584,580,mid_level,Machine Learning Scientist,"Amazon Web Services, Inc.","Seattle, WA","Machine Learning, Big Data, Data Science, AWS"
1585,580,mid_level,Applied Scientist - Machine Learning,"A9.com, Inc.","Palo Alto, CA","Machine Learning, C/C++, Java, Python"
1586,580,mid_level,"Software Engineer/Data Scientist, NLP",Twitter,"San Francisco, CA 94103 (South Of Market area)","Data Mining, Machine Learning, Hadoop, Scala, C/C++, Java, .Net, Natural Language Processing, OOP"
1587,580,mid_level,Data Analyst,TaskRabbit,"San Francisco, CA","Agile, MySQL, PostgresSQL, Tableau, Data Science, Python"
1588,580,mid_level,Artificial Intelligence / Machine Learning Advanced Technologist (P4),BOEING,"Huntsville, AL","TensorFlow, Machine Learning, R, C/C++, Natural Language Processing, MATLAB, Data Mining, Image Processing, Java, .Net, Python"
1589,580,mid_level,Customer Engagement Data Scientist,Tableau,"Seattle, WA","SQL Server, Machine Learning, R, MySQL, CSS, PHP, JavaScript, BI, PowerShell, Hadoop, Oracle, Tableau, .Net, Spark, Shell Script, Python, AWS"
1590,580,mid_level,Data Scientist II,Paychex,"Rochester, NY","Data Mining, Machine Learning, Visual Basic, R, Sas, Data Warehouse"
1591,590,mid_level,Senior Data Scientist,Bank of America,"Charlotte, NC 28255 (Wilmore area)","Machine Learning, Project Management, R, Perl, C/C++, Big Data, SVN, Data Mining, Hadoop, Sas, Teradata, Java, Data Warehouse, Git, Python"
1592,590,mid_level,Quantitative Analyst - Electronic Execution Equity Markets (New York),Macquarie Group Limited,"New York, NY","Machine Learning, Python, Data Science"
1593,590,mid_level,Data Reporter,New York Public Radio,"New York, NY 10036",No Experience Listed
1594,590,mid_level,Data Scientist - Human Services,Mathematica Policy Research,"Princeton, NJ 08540","Machine Learning, R, Big Data, BI, Data Mining, Sas, Data Science"
1595,590,mid_level,Deep Learning Data Scientist,NVIDIA,"Santa Clara, CA","TensorFlow, Machine Learning, R, Natural Language Processing, AI, Hadoop, Spark, Data Science, Python"
1596,590,mid_level,Merchandising Intelligence Data Scientist,Chewy,"Fort Lauderdale, FL","Machine Learning, R, Tableau, Data Science, Python"
1597,590,mid_level,Partners - Customer Facing Data Scientist,DataRobot,"Boston, MA 02109 (Central area)","Machine Learning, Hadoop, R, Big Data, Data Science, Python"
1598,590,mid_level,Machine Learning Engineer,Oncora Medical,"Philadelphia, PA","Machine Learning, Big Data, Hadoop, MongoDB, Spark, Git, Python, Data Science, AWS"
1599,590,mid_level,Data Scientist - Strategy,Staples,"Framingham, MA 01702","Machine Learning, R, Perl, Big Data, Data Mining, Ruby, SAP, Java, Python"
1600,590,mid_level,"Data Scientist, Zoro US",ZORO,"Buffalo Grove, IL 60089","Machine Learning, R, MySQL, BI, Data Mining, Tableau, Python, AWS"
1601,600,mid_level,"Software Engineer/Data Scientist, NLP",Twitter,"San Francisco, CA 94103 (South Of Market area)","Data Mining, Machine Learning, Hadoop, Scala, C/C++, Java, .Net, Natural Language Processing, OOP"
1602,600,mid_level,Data Analyst,TaskRabbit,"San Francisco, CA","Agile, MySQL, PostgresSQL, Tableau, Data Science, Python"
1603,600,mid_level,Artificial Intelligence / Machine Learning Advanced Technologist (P4),BOEING,"Huntsville, AL","TensorFlow, Machine Learning, R, C/C++, Natural Language Processing, MATLAB, Data Mining, Image Processing, Java, .Net, Python"
1604,600,mid_level,Customer Engagement Data Scientist,Tableau,"Seattle, WA","SQL Server, Machine Learning, R, MySQL, CSS, PHP, JavaScript, BI, PowerShell, Hadoop, Oracle, Tableau, .Net, Spark, Shell Script, Python, AWS"
1605,600,mid_level,Data Scientist II,Paychex,"Rochester, NY","Data Mining, Machine Learning, Visual Basic, R, Sas, Data Warehouse"
1606,600,mid_level,Senior Data Scientist,Bank of America,"Charlotte, NC 28255 (Wilmore area)","Machine Learning, Project Management, R, Perl, C/C++, Big Data, SVN, Data Mining, Hadoop, Sas, Teradata, Java, Data Warehouse, Git, Python"
1607,600,mid_level,Clinical Data Analyst,NYU School of Medicine,"New York, NY","SPSS, Sas"
1608,600,mid_level,Data Scientist - Human Services,Mathematica Policy Research,"Princeton, NJ 08540","Machine Learning, R, Big Data, BI, Data Mining, Sas, Data Science"
1609,600,mid_level,Deep Learning Data Scientist,NVIDIA,"Santa Clara, CA","TensorFlow, Machine Learning, R, Natural Language Processing, AI, Hadoop, Spark, Data Science, Python"
1610,600,mid_level,Merchandising Intelligence Data Scientist,Chewy,"Fort Lauderdale, FL","Machine Learning, R, Tableau, Data Science, Python"
1611,610,mid_level,Marketing Data Scientist,ICF,"Fairfax, VA","Machine Learning, R, BI, Sas, Tableau"
1612,610,mid_level,Marketing Data Scientist,Tractor Supply Company,"Brentwood, TN 37027","Machine Learning, Experimental Design, R, SPSS, Sas, Python"
1613,610,mid_level,"Data Scientist, Marketing",Rocket Lawyer,"San Francisco, CA","Hive, Machine Learning, R, Big Data, Natural Language Processing, Financial Planning, Hadoop, Python"
1614,610,mid_level,Data Analyst,Microsoft,"Redmond, WA 98052","Big Data, Data Mining"
1615,610,mid_level,Quantitative Data Analyst,The New York Public Library,"Manhattan, NY","Machine Learning, R, Perl, Node.js, BI, SPSS, Sas, Python"
1616,610,mid_level,Data Scientist - Customer Insights,Fossil Group,"Richardson, TX","Machine Learning, R, SPSS, Sas"
1617,610,mid_level,Machine Learning Engineer,Natero,"Mountain View, CA 94040","Machine Learning, R, C/C++, Java, Data Science, Python"
1618,610,mid_level,Data Scientist - Fraud Analytics,Huxley Banking & Financial Services,"San Francisco, CA",Machine Learning
